id,timestampPacket,Vbat,Ibat,oxy_error[0],dpho[0],umolar[0],mbar[0],airSat[0],tempSample[0],tempCase[0],signalIntens[0],ambiLight[0],pressure[0],humidity[0],reistorTEmp[0],percentOxy[0],timestamp[0],oxy_error[1],dpho[1],umolar[1],mbar[1],airSat[1],tempSample[1],tempCase[1],signalIntens[1],ambiLight[1],pressure[1],humidity[1],reistorTEmp[1],percentOxy[1],timestamp[1],oxy_error[2],dpho[2],umolar[2],mbar[2],airSat[2],tempSample[2],tempCase[2],signalIntens[2],ambiLight[2],pressure[2],humidity[2],reistorTEmp[2],percentOxy[2],timestamp[2],oxy_error[3],dpho[3],umolar[3],mbar[3],airSat[3],tempSample[3],tempCase[3],signalIntens[3],ambiLight[3],pressure[3],humidity[3],reistorTEmp[3],percentOxy[3],timestamp[3],oxy_error[4],dpho[4],umolar[4],mbar[4],airSat[4],tempSample[4],tempCase[4],signalIntens[4],ambiLight[4],pressure[4],humidity[4],reistorTEmp[4],percentOxy[4],timestamp[4],oxy_error[5],dpho[5],umolar[5],mbar[5],airSat[5],tempSample[5],tempCase[5],signalIntens[5],ambiLight[5],pressure[5],humidity[5],reistorTEmp[5],percentOxy[5],timestamp[5],light[0],light[1],light[2],light[3],light[4],light[5],light[6],light[7],light[8],light[9],light[10],light[11],thermistor[0],thermistor[1],thermistor[2],thermistor[3],thermistor[4],thermistor[5],thermistor[6],thermistor[7],thermistor[8],heaterPWM[0],heaterPWM[1],heaterPWM[2],heaterPWM[3],heaterPWM[4],heaterPWM[5],pid[0],pid[1],pid[2],
3,7284,27.006716,0.062996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-81341,-300000,-300000,-300000,22343,21960,114,-1439,1012398,62718,0,-300000,7334,2,-148929,-300000,-300000,-300000,22562,22110,116,-225,1013544,60783,0,-300000,7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.025507,21.015650,21.127344,21.009577,21.081324,20.991693,21.495813,0.986924,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
4,9419,27.004423,0.064630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-100926,-300000,-300000,-300000,22375,21960,2,-514,1012353,62685,0,-300000,9426,2,173284,-300000,-300000,-300000,22562,22120,85,80,1013488,60774,0,-300000,9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.013819,21.023340,21.130548,20.999720,21.097345,21.014856,21.507074,0.986924,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
5,11504,27.005453,0.065538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-137049,-300000,-300000,-300000,22375,21980,73,-1429,1012333,62643,0,-300000,11511,2,-81083,-300000,-300000,-300000,22593,22150,88,-883,1013531,60721,0,-300000,11628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.032618,21.021265,21.144312,21.010401,21.090601,21.017939,21.503809,0.986748,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
6,13591,27.001970,0.065223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-137049,-300000,-300000,-300000,22375,21980,73,-1429,1012333,62643,0,-300000,14879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.041895,21.023798,21.131830,21.016016,21.098963,21.018396,21.530787,0.986624,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
7,16446,27.002922,0.065289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,150314,-300000,-300000,-300000,22406,22020,171,-332,1012231,62592,0,-300000,16453,2,-174901,-300000,-300000,-300000,22593,22180,30,-378,1013400,60682,0,-300000,16570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.056116,21.027338,21.141779,21.020258,21.106531,21.014399,21.545038,0.987068,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
8,18533,27.006239,0.063458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-148035,-300000,-300000,-300000,22406,22020,91,-351,1012213,62583,0,-300000,18540,2,163654,-300000,-300000,-300000,22593,22190,95,-683,1013417,60651,0,-300000,18657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.049006,21.027826,21.143274,21.024256,21.104792,21.033777,21.560999,0.987021,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
9,20620,27.003159,0.065912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142135,-300000,-300000,-300000,22437,22060,73,-1734,1012156,62498,0,-300000,21901,2,-102211,-300000,-300000,-300000,22656,22220,84,-673,1013324,60599,0,-300000,22019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.053492,21.031580,21.135157,21.026667,21.123133,21.015192,21.581415,0.986834,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
10,23982,27.003078,0.064996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-120723,-300000,-300000,-300000,22468,22070,34,-1095,1012128,62467,0,-300000,23989,2,-93307,-300000,-300000,-300000,22656,22230,72,-616,1013259,60567,0,-300000,24107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.045130,21.029291,21.143854,21.042719,21.121515,21.011408,21.625757,0.986844,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
11,26069,27.001970,0.065179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,173330,-300000,-300000,-300000,22468,22070,109,-676,1012101,62445,0,-300000,26076,2,178536,-300000,-300000,-300000,22687,22240,181,-711,1013249,60536,0,-300000,26193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.043634,21.033442,21.145319,21.032618,21.115686,21.017267,21.643824,0.987251,24.840309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
12,28156,27.004265,0.065238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-72934,-300000,-300000,-300000,22500,22090,36,-18,1012073,62446,0,-300000,28163,2,-27441,-300000,-300000,-300000,22687,22250,33,-168,1013266,60516,0,-300000,28279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.044886,21.034571,21.148432,21.026545,21.135492,21.018518,21.666437,0.986848,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
13,30239,27.005529,0.064022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-114144,-300000,-300000,-300000,22531,22120,82,-504,1012016,62418,0,-300000,30245,2,-119041,-300000,-300000,-300000,22718,22260,73,-874,1013228,60483,0,-300000,30363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.045221,21.036524,21.149561,21.028711,21.123804,21.020472,21.696131,0.986984,24.840309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
14,32326,27.004187,0.064938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-133764,-300000,-300000,-300000,22500,22130,102,-1696,1012060,62375,0,-300000,32349,2,148956,-300000,-300000,-300000,22718,22270,170,-1074,1013227,60474,0,-300000,32468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.062983,21.028620,21.152552,21.039606,21.118097,21.036524,21.711023,0.986911,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
15,34432,27.005293,0.065150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,151814,-300000,-300000,-300000,22531,22130,117,-1362,1011980,62375,0,-300000,34439,2,-152601,-300000,-300000,-300000,22718,22280,89,-463,1013154,60453,0,-300000,34557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.063562,21.034815,21.147272,21.036860,21.120844,21.021173,21.758600,0.986814,25.265888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
16,36520,27.004898,0.066176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70135,-300000,-300000,-300000,22531,22140,79,-943,1011978,62344,0,-300000,36527,2,146977,-300000,-300000,-300000,22750,22300,53,-664,1013032,60423,0,-300000,36643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.065271,21.025629,21.148890,21.045130,21.131708,21.031366,21.781458,0.987088,25.265888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
17,38605,27.004898,0.065546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-140696,-300000,-300000,-300000,22531,22150,24,-1248,1011941,62311,0,-300000,38612,2,120358,-300000,-300000,-300000,22750,22310,39,-654,1013077,60414,0,-300000,38729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.050287,21.032618,21.148188,21.033075,21.126795,21.040522,21.814631,0.987028,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
18,40692,27.002050,0.065136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-179788,-300000,-300000,-300000,22562,22180,67,-418,1011957,62270,0,-300000,40702,2,-138619,-300000,-300000,-300000,22750,22330,130,-654,1013048,60394,0,-300000,40820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,21.056910,21.040430,21.150019,21.035028,21.125757,21.038813,21.828608,0.987478,24.840309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
