id,timestampPacket,Vbat,Ibat,oxy_error[0],dpho[0],umolar[0],mbar[0],airSat[0],tempSample[0],tempCase[0],signalIntens[0],ambiLight[0],pressure[0],humidity[0],reistorTEmp[0],percentOxy[0],timestamp[0],oxy_error[1],dpho[1],umolar[1],mbar[1],airSat[1],tempSample[1],tempCase[1],signalIntens[1],ambiLight[1],pressure[1],humidity[1],reistorTEmp[1],percentOxy[1],timestamp[1],oxy_error[2],dpho[2],umolar[2],mbar[2],airSat[2],tempSample[2],tempCase[2],signalIntens[2],ambiLight[2],pressure[2],humidity[2],reistorTEmp[2],percentOxy[2],timestamp[2],oxy_error[3],dpho[3],umolar[3],mbar[3],airSat[3],tempSample[3],tempCase[3],signalIntens[3],ambiLight[3],pressure[3],humidity[3],reistorTEmp[3],percentOxy[3],timestamp[3],oxy_error[4],dpho[4],umolar[4],mbar[4],airSat[4],tempSample[4],tempCase[4],signalIntens[4],ambiLight[4],pressure[4],humidity[4],reistorTEmp[4],percentOxy[4],timestamp[4],oxy_error[5],dpho[5],umolar[5],mbar[5],airSat[5],tempSample[5],tempCase[5],signalIntens[5],ambiLight[5],pressure[5],humidity[5],reistorTEmp[5],percentOxy[5],timestamp[5],light[0],light[1],light[2],light[3],light[4],light[5],light[6],light[7],light[8],light[9],light[10],light[11],thermistor[0],thermistor[1],thermistor[2],thermistor[3],thermistor[4],thermistor[5],thermistor[6],thermistor[7],thermistor[8],heaterPWM[0],heaterPWM[1],heaterPWM[2],heaterPWM[3],heaterPWM[4],heaterPWM[5],pid[0],pid[1],pid[2],
12,27195,28.841391,0.058555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-79015,-300000,-300000,-300000,21968,21580,35,698,1013730,60722,0,-300000,27245,2,-151497,-300000,-300000,-300000,22156,21740,94,-540,1014964,59245,0,-300000,27361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.688227,20.684076,20.753107,20.679712,20.780909,20.673365,20.850031,0.987074,23.563572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
13,29324,28.839258,0.063169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-53829,-300000,-300000,-300000,21968,21590,31,-1343,1013658,60734,0,-300000,29331,2,-165440,-300000,-300000,-300000,22187,21750,86,-616,1014935,59236,0,-300000,29448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.689722,20.673731,20.743219,20.684900,20.772058,20.681787,20.872797,0.987211,23.563572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
14,31412,28.840204,0.063556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-96300,-300000,-300000,-300000,22000,21590,145,-552,1013693,60700,0,-300000,31419,2,160016,-300000,-300000,-300000,22187,21770,75,-359,1014934,59215,0,-300000,31536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.699152,20.681543,20.745722,20.676142,20.800470,20.667383,20.898584,0.987325,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
15,33499,28.838388,0.062419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,147278,-300000,-300000,-300000,22000,21610,133,-762,1013700,60680,0,-300000,33506,2,-140905,-300000,-300000,-300000,22187,21770,165,176,1014942,59194,0,-300000,33623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.696497,20.663599,20.746668,20.694452,20.789545,20.685694,20.936487,0.987321,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
16,35586,28.837835,0.061693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-104325,-300000,-300000,-300000,22000,21620,128,-1420,1013655,60637,0,-300000,35593,2,-164642,-300000,-300000,-300000,22218,21780,78,-25,1014951,59150,0,-300000,35711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.690058,20.672571,20.754480,20.689844,20.785761,20.671412,20.943476,0.987605,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
17,37674,28.842733,0.060043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-163542,-300000,-300000,-300000,22031,21630,45,-2049,1013699,60651,0,-300000,37680,2,-114900,-300000,-300000,-300000,22218,21800,45,-168,1014958,59142,0,-300000,37798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.697657,20.673273,20.758966,20.688105,20.801264,20.672907,20.992640,0.987378,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
18,39762,28.837914,0.064249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,178221,-300000,-300000,-300000,22031,21650,93,259,1013679,60598,0,-300000,39768,2,-93156,-300000,-300000,-300000,22218,21810,53,-1217,1014957,59111,0,-300000,39885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.695826,20.678095,20.753229,20.689386,20.792078,20.677393,21.016565,0.987468,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
19,41848,28.840601,0.060789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,177968,-300000,-300000,-300000,22031,21660,122,-1086,1013731,60577,0,-300000,41854,2,-170914,-300000,-300000,-300000,22250,21810,62,99,1014957,59089,0,-300000,41972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.704920,20.694910,20.755274,20.687433,20.810694,20.683741,21.042475,0.987585,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
20,43934,28.842100,0.059733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,101963,-300000,-300000,-300000,22062,21680,35,-1744,1013730,60557,0,-300000,43941,2,31015,-300000,-300000,-300000,22250,21830,39,-788,1014873,59068,0,-300000,44058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.701441,20.683405,20.747797,20.684992,20.804377,20.683496,21.087152,0.987281,24.414730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
21,46020,28.838861,0.062545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88256,-300000,-300000,-300000,22062,21690,35,-924,1013693,60525,0,-300000,46027,2,176651,-300000,-300000,-300000,22281,21840,195,-301,1014945,59038,0,-300000,46143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,-100000.000000,0.020000,-100000.000000,0.020000,-100000.000000,20.694208,20.680750,20.753321,20.692377,20.806543,20.677881,21.106318,0.987385,23.989151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.020000,0.500000,
