id,timestampPacket,Vbat,Ibat,oxy_error[0],dpho[0],umolar[0],mbar[0],airSat[0],tempSample[0],tempCase[0],signalIntens[0],ambiLight[0],pressure[0],humidity[0],reistorTEmp[0],percentOxy[0],timestamp[0],oxy_error[1],dpho[1],umolar[1],mbar[1],airSat[1],tempSample[1],tempCase[1],signalIntens[1],ambiLight[1],pressure[1],humidity[1],reistorTEmp[1],percentOxy[1],timestamp[1],oxy_error[2],dpho[2],umolar[2],mbar[2],airSat[2],tempSample[2],tempCase[2],signalIntens[2],ambiLight[2],pressure[2],humidity[2],reistorTEmp[2],percentOxy[2],timestamp[2],oxy_error[3],dpho[3],umolar[3],mbar[3],airSat[3],tempSample[3],tempCase[3],signalIntens[3],ambiLight[3],pressure[3],humidity[3],reistorTEmp[3],percentOxy[3],timestamp[3],oxy_error[4],dpho[4],umolar[4],mbar[4],airSat[4],tempSample[4],tempCase[4],signalIntens[4],ambiLight[4],pressure[4],humidity[4],reistorTEmp[4],percentOxy[4],timestamp[4],oxy_error[5],dpho[5],umolar[5],mbar[5],airSat[5],tempSample[5],tempCase[5],signalIntens[5],ambiLight[5],pressure[5],humidity[5],reistorTEmp[5],percentOxy[5],timestamp[5],light[0],light[1],light[2],light[3],light[4],light[5],light[6],light[7],light[8],light[9],light[10],light[11],thermistor[0],thermistor[1],thermistor[2],thermistor[3],thermistor[4],thermistor[5],thermistor[6],thermistor[7],thermistor[8],heaterPWM[0],heaterPWM[1],heaterPWM[2],heaterPWM[3],heaterPWM[4],heaterPWM[5],pid[0],pid[1],pid[2],
0,760,28.728605,0.058977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.389307,25.315546,25.695185,25.644495,31.072168,0.997433,35.905373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100000.000000,0.006500,1.000000,
1,2685,28.689720,0.263673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-122207,-300000,-300000,-300000,27875,27390,65,452417,1016366,58183,0,-300000,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.009583,0.019070,0.015851,0.016161,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.397303,25.318323,25.696711,25.634729,31.070032,0.997343,35.479790,0.000000,0.000000,0.906878,1.803913,1.499450,1.528177,-100000.000000,0.006500,1.000000,
2,4756,28.696674,0.267805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-160721,-300000,-300000,-300000,27875,27400,50,450396,1016391,58186,0,-300000,4762,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.025303,0.049237,0.040895,0.041634,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.377161,25.311579,25.691645,25.650537,31.081568,0.997386,35.479790,0.000000,0.000000,0.975918,1.810545,1.501202,1.524012,-100000.000000,0.006500,1.000000,
3,6752,28.691536,0.265335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.047298,0.092042,0.076161,0.077926,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.382318,25.321955,25.707361,25.659784,31.079432,0.997806,36.330948,0.000000,0.000000,0.915973,1.837766,1.501208,1.565687,-100000.000000,0.006500,1.000000,
4,9917,28.684107,0.279348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,177056,-300000,-300000,-300000,27875,27400,141,450109,1016438,58173,0,-300000,9923,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.063068,0.123167,0.101989,0.104088,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.394342,25.294062,25.673182,25.639124,31.101221,0.997409,35.905373,0.000000,0.000000,0.965880,1.913479,1.581461,1.597281,-100000.000000,0.006500,1.000000,
5,11913,28.689323,0.281841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-122880,-300000,-300000,-300000,27906,27400,57,445112,1016446,58152,0,-300000,11919,0,0,0,0,0,0,0,0,0,0,0,0,0,12037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.077850,0.152501,0.125927,0.128225,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.398615,25.283503,25.693628,25.638361,31.092585,0.997616,35.479790,0.000000,0.000000,0.997996,1.981534,1.598637,1.613141,-100000.000000,0.006500,1.000000,
6,13908,28.684740,0.280220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-127532,-300000,-300000,-300000,27906,27410,129,448383,1016436,58153,0,-300000,13914,0,0,0,0,0,0,0,0,0,0,0,0,0,14033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.092256,0.181989,0.149961,0.152332,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.392054,25.305414,25.662958,25.633631,31.106501,0.997910,35.905373,0.000000,0.000000,0.949658,1.993200,1.642715,1.643401,-100000.000000,0.006500,1.000000,
7,15903,28.687584,0.290108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-166536,-300000,-300000,-300000,27875,27410,30,442890,1016464,58131,0,-300000,15909,0,0,0,0,0,0,0,0,0,0,0,0,0,16027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.106046,0.211047,0.174122,0.176548,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.384821,25.308619,25.619989,25.624842,31.104242,0.998083,36.330948,0.000000,0.000000,0.950143,1.986980,1.662383,1.674917,-100000.000000,0.006500,1.000000,
8,17898,28.686319,0.284959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-155071,-300000,-300000,-300000,27906,27410,92,442346,1016491,58120,0,-300000,17904,0,0,0,0,0,0,0,0,0,0,0,0,0,18022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.119997,0.240095,0.198269,0.200789,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.385584,25.300135,25.644739,25.659571,31.132318,0.997499,35.905373,0.000000,0.000000,0.997174,2.049987,1.689436,1.694861,-100000.000000,0.006500,1.000000,
9,19893,28.685057,0.292783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.142073,0.282970,0.234351,0.237176,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.334711,25.297602,25.619318,25.642206,31.137079,0.997853,35.905373,0.000000,0.000000,1.064948,1.999764,1.705091,1.720494,-100000.000000,0.006500,1.000000,
10,22450,28.683790,0.304157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,157436,-300000,-300000,-300000,27906,27410,98,438904,1016436,58131,0,-300000,22456,0,0,0,0,0,0,0,0,0,0,0,0,0,22574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.153517,0.305356,0.252867,0.256235,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.373224,25.278193,25.657373,25.629114,31.147852,0.997629,36.330948,0.000000,0.000000,1.067804,2.086586,1.718790,1.773085,-100000.000000,0.006500,1.000000,
11,24445,28.685925,0.304631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-174555,-300000,-300000,-300000,27906,27420,38,442451,1016445,58120,0,-300000,24451,0,0,0,0,0,0,0,0,0,0,0,0,0,24569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.168408,0.334313,0.276608,0.280755,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.394129,25.285486,25.620874,25.641962,31.146845,0.997573,36.330948,0.000000,0.000000,1.091435,2.127701,1.739992,1.790818,-100000.000000,0.006500,1.000000,
12,26441,28.678020,0.313330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-162676,-300000,-300000,-300000,27906,27420,90,441021,1016445,58120,0,-300000,26447,0,0,0,0,0,0,0,0,0,0,0,0,0,26565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.183344,0.363195,0.300276,0.305231,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.369837,25.286249,25.674280,25.635614,31.148340,0.997529,35.479790,0.000000,0.000000,1.102270,2.133488,1.755651,1.815221,-100000.000000,0.006500,1.000000,
13,28434,28.684107,0.307205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-151982,-300000,-300000,-300000,27906,27420,72,441593,1016398,58098,0,-300000,28439,0,0,0,0,0,0,0,0,0,0,0,0,0,28558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.198213,0.392002,0.323998,0.329482,0.006500,-100000.000000,0.006500,0.800000,0.006500,0.800000,-1000000.000000,-1000000.000000,26.367426,25.295832,25.649469,25.619440,31.186304,0.997723,35.905373,0.000000,0.000000,1.113892,2.177822,1.795633,1.813178,-100000.000000,0.006500,1.000000,
