Timestamp,Temperatur,Power
131365,26.941004,0.127736
132445,26.930445,0.128601
133524,26.917780,0.128725
134604,26.920954,0.128242
135688,26.947779,0.129128
136767,26.940027,0.127773
137847,26.937616,0.128653
138927,26.940149,0.127728
140006,26.923120,0.129502
141086,26.907862,0.128091
142169,26.933710,0.128842
143244,26.890619,0.127376
144324,26.872522,0.128806
145408,26.930658,0.127563
146488,26.919733,0.129011
147567,26.917353,0.128249
148647,26.911249,0.128380
149726,26.881891,0.128374
150806,26.878839,0.128190
151888,26.909510,0.127662
152967,26.907312,0.128713
154051,26.912012,0.127884
155131,26.907648,0.129016
156208,26.907312,0.127730
157288,26.891932,0.128402
158367,26.890528,0.128747
159447,26.888880,0.128572
160526,26.888880,0.128740
161606,26.880915,0.128438
162685,26.881586,0.127542
163769,26.885065,0.129165
164849,26.873926,0.128007
165928,26.879938,0.128054
167008,26.877436,0.128212
168087,26.878534,0.128675
169167,26.880487,0.127499
170244,26.868586,0.128653
171323,26.868586,0.127469
172414,26.847223,0.128725
173501,26.861597,0.127802
174585,26.897730,0.128476
175668,26.849390,0.127736
176751,26.847528,0.127646
177835,26.813044,0.130352
178918,26.853418,0.128359
180001,26.882013,0.127832
181084,26.843073,0.129068
182172,26.805201,0.131624
183256,26.838709,0.128608
184337,26.838465,0.127891
185420,26.867182,0.129399
186503,26.819941,0.128549
187586,26.815668,0.129121
188670,26.791895,0.127927
189753,26.823755,0.129158
190836,26.856165,0.128300
191924,26.801386,0.128454
193010,26.804773,0.130795
194093,26.807825,0.128498
195176,26.832575,0.129055
196260,26.788294,0.129487
197343,26.742670,0.129282
198424,26.762537,0.127883
199508,26.800714,0.134759
200591,26.840326,0.128787
201679,26.781855,0.128300
202763,26.784021,0.128916
203846,26.786219,0.131578
204930,26.808924,0.128831
206013,26.767786,0.127963
207096,26.714777,0.129290
208180,26.767664,0.128359
209263,26.774439,0.128609
210351,26.762201,0.128190
211432,26.758051,0.128897
212511,26.758265,0.128315
213597,26.762751,0.128705
214680,26.763300,0.128194
215763,26.776606,0.130964
216847,26.741358,0.126861
217930,26.682337,0.128623
219013,26.744959,0.128425
220101,26.768763,0.127191
221184,26.733484,0.128615
222268,26.683435,0.128106
223351,26.736536,0.128120
224434,26.744745,0.128549
225515,26.750299,0.127905
226599,26.732477,0.128094
227682,26.714563,0.130170
228765,26.677759,0.128637
229853,26.731531,0.127444
230937,26.744532,0.128476
232020,26.701441,0.131536
233103,26.660730,0.129253
234185,26.679621,0.127684
235268,26.714350,0.127469
236351,26.748560,0.127240
237435,26.700586,0.128147
238523,26.663782,0.127214
239604,26.694666,0.126851
240687,26.698267,0.127913
241770,26.727594,0.128299
242854,26.687464,0.128418
243937,26.665308,0.135924
245020,26.671320,0.127832
246104,26.686701,0.128806
247187,26.701563,0.127609
248275,26.630579,0.131295
249358,26.667719,0.127422
250442,26.672724,0.128042
251525,26.695765,0.128154
252608,26.658106,0.128234
253692,26.613428,0.127854
254775,26.663019,0.130356
255858,26.667261,0.126680
256941,26.656336,0.128654
258029,26.621088,0.128764
259113,26.657221,0.136440
260196,26.682123,0.127549
261279,26.634302,0.128705
262363,26.588404,0.127634
263446,26.632105,0.128454
264529,26.634516,0.128293
265613,26.639856,0.130236
266700,26.594843,0.127406
267781,26.617701,0.128513
268865,26.630793,0.128000
269948,26.630152,0.128828
271031,26.612879,0.127781
272115,26.585901,0.128180
273198,26.620966,0.127956
274284,26.612787,0.128453
275367,26.603479,0.127249
276455,26.614740,0.128550
277538,26.632105,0.127506
278622,26.593103,0.129714
279705,26.549616,0.127919
280786,26.564814,0.128545
281865,26.563044,0.126937
282948,26.592005,0.128943
284032,26.634607,0.126966
285115,26.589045,0.127417
286203,26.584467,0.127469
287286,26.584040,0.131377
288370,26.610468,0.127927
289453,26.570276,0.128549
290536,26.519556,0.127476
291620,26.568079,0.127504
292703,26.572138,0.128125
293786,26.574427,0.127235
294870,26.561975,0.127632
295966,26.566126,0.127906
297049,26.551477,0.128083
298133,26.547327,0.127803
299216,26.553766,0.127588
300300,26.580225,0.128260
301383,26.543940,0.127854
302466,26.512781,0.128505
303550,26.545038,0.128091
304639,26.532007,0.133850
305725,26.524042,0.127492
306810,26.558558,0.128608
307895,26.524469,0.127210
308979,26.477533,0.131293
310064,26.531458,0.127499
311149,26.525568,0.128335
312235,26.470545,0.127198
313320,26.527216,0.127953
314410,26.511469,0.127380
315497,26.522730,0.128352
316582,26.518244,0.128120
317668,26.447260,0.128765
318753,26.513880,0.131077
319838,26.510035,0.127601
320923,26.444635,0.126936
322009,26.506433,0.128132
323092,26.536829,0.134072
324181,26.470453,0.127529
325266,26.497461,0.126943
326352,26.483881,0.128328
327437,26.463221,0.126786
328528,26.478418,0.134925
329614,26.444544,0.126988
330699,26.483118,0.128276
331784,26.469995,0.128564
332874,26.482141,0.127437
333959,26.477655,0.126966
335044,26.419825,0.130034
336145,26.430628,0.126555
337228,26.472406,0.127564
338313,26.470240,0.127527
339398,26.419153,0.128908
340483,26.459192,0.127253
341569,26.463678,0.127810
342658,26.443995,0.127494
343744,26.481928,0.128476
344829,26.432825,0.128121
345914,26.435999,0.126995
346999,26.470667,0.128299
348085,26.434351,0.128372
349170,26.428675,0.127884
350253,26.464533,0.127513
351334,26.461359,0.126928
352423,26.421442,0.126959
353509,26.483118,0.127736
354594,26.417627,0.127191
355679,26.419153,0.128059
356767,26.432703,0.128718
357852,26.385706,0.126596
358937,26.418055,0.128046
360023,26.423853,0.128176
361112,26.409632,0.130295
362198,26.436335,0.127166
363283,26.396845,0.127056
364366,26.380640,0.127004
365451,26.442774,0.130636
366537,26.386225,0.127465
367622,26.392145,0.126772
368707,26.419153,0.127454
369793,26.379877,0.127231
370883,26.438623,0.126585
371968,26.372126,0.131113
373053,26.380121,0.126868
374138,26.415125,0.128313
375224,26.361933,0.126750
376309,26.377710,0.127124
377397,26.363703,0.126935
378480,26.311274,0.126862
379565,26.367304,0.128592
380655,26.355158,0.128043
381740,26.364679,0.127299
382826,26.357996,0.128579
383911,26.314356,0.127728
384997,26.352747,0.127912
386082,26.340052,0.127499
387168,26.338434,0.127995
388253,26.394648,0.126996
389343,26.313135,0.126474
390428,26.343683,0.127529
391514,26.329889,0.127965
392597,26.286341,0.129848
393682,26.339746,0.127714
394767,26.326715,0.126442
395853,26.291162,0.127563
396938,26.331629,0.127336
398026,26.313807,0.127811
399115,26.351435,0.128655
400201,26.310633,0.127810
401286,26.316645,0.126495
402371,26.345423,0.128361
403457,26.305140,0.125456
404542,26.309412,0.127243
405627,26.333399,0.126914
406710,26.293329,0.131234
407796,26.298578,0.127780
408886,26.288507,0.127617
409971,26.261042,0.127487
411056,26.313593,0.128195
412142,26.279230,0.127625
413227,26.275812,0.130400
414312,26.335260,0.127114
415398,26.270227,0.127788
416483,26.272760,0.126037
417573,26.270563,0.127110
418660,26.270136,0.127469
419743,26.272547,0.130269
420825,26.300348,0.132517
421910,26.258966,0.128637
422995,26.261805,0.127610
424081,26.294428,0.126862
425166,26.250971,0.127304
426251,26.256464,0.128359
427341,26.241114,0.133771
428426,26.243189,0.127085
429512,26.305262,0.126533
430597,26.237391,0.128293
431683,26.239161,0.125750
432768,26.290400,0.127623
433851,26.235102,0.127077
434936,26.197992,0.127773
436022,26.238825,0.126607
437112,26.213312,0.128002
438197,26.234003,0.128423
439285,26.221857,0.127669
440370,26.184839,0.127568
441455,26.225580,0.130885
442541,26.212885,0.126854
443626,26.184504,0.127876
444711,26.218348,0.127392
445801,26.150537,0.128271
446887,26.210474,0.126636
447970,26.235102,0.127646
449055,26.192926,0.127151
450141,26.198847,0.128586
451226,26.225458,0.127875
452311,26.186823,0.128835
453397,26.192713,0.126818
454482,26.224482,0.127146
455572,26.175196,0.126973
456657,26.219538,0.127432
457742,26.171473,0.127249
458828,26.163904,0.128649
459915,26.208704,0.126214
461001,26.168512,0.127505
462084,26.156794,0.127018
463169,26.191095,0.127167
464255,26.161493,0.127669
465344,26.168085,0.130411
466430,26.163904,0.126292
467515,26.105402,0.128022
468601,26.161829,0.127641
469686,26.158991,0.127474
470771,26.093683,0.127026
471857,26.157007,0.127528
472942,26.151972,0.126796
474032,26.142756,0.126420
475117,26.172358,0.126762
476200,26.132807,0.127212
477286,26.105738,0.126870
478371,26.141779,0.127691
479456,26.127985,0.131152
480544,26.132807,0.128000
481629,26.161188,0.127114
482715,26.118891,0.129622
483804,26.133234,0.127173
484890,26.109339,0.127787
485975,26.094019,0.127376
487060,26.131372,0.127392
488146,26.101557,0.126766
489229,26.052698,0.128269
490310,26.083826,0.127506
491395,26.115931,0.127913
492480,26.093897,0.126722
493570,26.104975,0.130828
494656,26.098383,0.127306
495741,26.037775,0.127949
496826,26.096521,0.127817
497912,26.094110,0.126710
498997,26.027887,0.127780
500082,26.090052,0.126742
501176,26.062555,0.127795
502268,26.074945,0.128099
503353,26.041498,0.127040
504440,26.129419,0.127410
505527,26.062220,0.127319
506614,26.074183,0.127973
507702,26.058954,0.131733
508789,26.067163,0.127491
509876,26.061792,0.126833
510963,26.038996,0.127489
512055,26.048853,0.126081
513142,26.055323,0.126877
514236,26.046320,0.126711
515323,26.055201,0.127558
516410,26.043146,0.126818
517495,26.006830,0.130211
518582,26.094324,0.126532
519669,26.032404,0.128350
520756,26.046228,0.126071
521850,26.008142,0.126266
522938,26.072870,0.126481
524025,26.016169,0.127802
525112,26.031092,0.127436
526199,26.015497,0.127553
527287,26.021967,0.126742
528374,26.033289,0.126674
529461,25.986536,0.126352
530553,26.015711,0.127587
531638,25.969873,0.532960
532726,26.017023,0.539516
533813,25.996851,0.533985
534900,26.012537,0.533517
535987,26.003321,0.533341
537075,25.973505,0.532352
538162,26.040949,0.538081
539249,25.992151,0.534037
540341,26.020014,0.535033
541428,25.932703,0.532967
542518,26.025476,0.540645
543605,25.980524,0.532821
544693,25.991602,0.531370
545778,25.983576,0.535919
546865,25.949030,0.531993
547952,26.035578,0.533260
549039,25.975580,0.530667
550131,26.002008,0.533011
551219,25.910212,0.530637
552306,25.971949,0.532300
553393,25.959345,0.531560
554481,25.967676,0.531590
555568,25.963739,0.532029
556655,25.934870,0.532410
557742,25.989954,0.530799
558827,25.953638,0.538542
559915,25.957911,0.531875
561002,25.948603,0.532249
562090,25.932489,0.531678
563179,25.946283,0.531788
564267,25.911402,0.530608
565354,25.976557,0.532212
566441,25.925013,0.533004
567529,25.941797,0.530989
568621,25.881220,0.538000
569708,25.934443,0.532872
570796,25.919641,0.531399
571883,25.931147,0.532440
572968,25.943872,0.532359
574056,25.892206,0.531077
575143,25.965693,0.531201
576231,25.905481,0.532234
577318,25.921503,0.531714
578410,25.889338,0.532762
579497,25.917780,0.530571
580584,25.900202,0.531817
581672,25.908869,0.535355
582759,25.914148,0.531934
583849,25.901514,0.532095
584936,25.927301,0.531407
586023,25.845118,0.530923
587108,25.901972,0.536029
588200,25.863001,0.531026
589287,25.900324,0.540843
590375,25.883539,0.531853
591462,25.886377,0.531546
592549,25.892542,0.530681
593637,25.853022,0.531729
594724,25.917444,0.538637
595811,25.874964,0.532198
596903,25.916681,0.534681
597990,25.862665,0.529978
599078,25.880335,0.530755
600165,25.864435,0.532007
601250,25.833582,0.529436
602337,25.914362,0.531656
603425,25.858393,0.530007
604514,25.918207,0.532967
605602,25.849512,0.530982
606693,25.894831,0.531941
607781,25.801538,0.531678
608868,25.862360,0.532117
609955,25.845789,0.530469
611043,25.858606,0.530183
612130,25.846216,0.531092
613217,25.833582,0.531179
614305,25.875422,0.529553
615390,25.839197,0.535099
616481,25.894190,0.530740
617569,25.832392,0.536879
618656,25.842585,0.531326
619743,25.828974,0.530864
620831,25.836451,0.531443
621918,25.860498,0.530161
623005,25.792627,0.536960
624092,25.835352,0.530029
625187,25.828547,0.529963
626274,25.840387,0.530593
627361,25.791071,0.538469
628446,25.827784,0.531436
629530,25.850946,0.530330
630617,25.760859,0.531443
631704,25.822840,0.530681
632792,25.808680,0.530769
633879,25.811518,0.536088
634971,25.809443,0.530483
636058,25.816462,0.530396
637145,25.807032,0.530923
638233,25.781610,0.530579
639320,25.850489,0.531810
640407,25.798090,0.530330
641495,25.802729,0.531011
642580,25.809443,0.530168
643667,25.758326,0.529582
644759,25.798334,0.530234
645848,25.796686,0.532630
646936,25.818995,0.531253
648023,25.741846,0.531114
649110,25.797785,0.529949
650197,25.781610,0.531846
651285,25.789972,0.527949
652372,25.802271,0.529407
653464,25.787348,0.536674
654551,25.784571,0.531297
655638,25.744257,0.531480
656723,25.788111,0.535978
657810,25.772181,0.528740
658898,25.775690,0.530176
659985,25.812281,0.530755
661072,25.714502,0.530520
662159,25.776026,0.537304
663251,25.730310,0.530103
664338,25.777124,0.533619
665426,25.758997,0.530432
666520,25.780176,0.529722
667607,25.727472,0.529941
668694,25.780115,0.534161
669782,25.752954,0.530886
670867,25.754694,0.529817
671954,25.789087,0.529832
673046,25.751520,0.529260
674133,25.775019,0.528659
675220,25.711878,0.530256
676307,25.763269,0.530491
677395,25.741510,0.529516
678482,25.751398,0.530571
679569,25.740961,0.530652
680657,25.709436,0.529934
681748,25.739435,0.530491
682835,25.710657,0.529597
683923,25.788874,0.532476
685008,25.732080,0.530037
686095,25.731958,0.528117
687185,25.728235,0.529560
688272,25.721979,0.529451
689359,25.769190,0.532242
690447,25.725916,0.529172
691539,25.760523,0.538044
692626,25.684412,0.529048
693713,25.728449,0.528769
694800,25.714930,0.527941
695888,25.723505,0.529722
696975,25.754145,0.536930
698060,25.711084,0.529473
699143,25.687372,0.527568
700231,25.743952,0.529641
701329,25.721430,0.528667
702416,25.708673,0.529971
703503,25.711329,0.529333
704591,25.740992,0.533568
705678,25.649775,0.528799
706765,25.715723,0.528667
707855,25.702967,0.528286
708942,25.709436,0.529040
710034,25.698236,0.528755
711121,25.713282,0.529194
712206,25.725702,0.529626
713294,25.656580,0.528242
714381,25.706049,0.528601
715468,25.693079,0.529465
716556,25.700891,0.527465
717643,25.706141,0.529473
718730,25.658472,0.527912
719822,25.693842,0.529128
720910,25.654383,0.527458
721997,25.734705,0.530440
723084,25.688013,0.528542
724172,25.700434,0.527619
725259,25.694269,0.529201
726344,25.676172,0.528930
727431,25.691217,0.526894
728521,25.679895,0.528674
729613,25.729670,0.535853
730700,25.677912,0.528886
731787,25.691309,0.525934
732875,25.689569,0.528623
733962,25.645807,0.527919
735049,25.719873,0.536623
736137,25.673395,0.528022
737224,25.681757,0.528608
738316,25.667810,0.527692
739403,25.685602,0.528667
740488,25.701746,0.528117
741575,25.625605,0.527582
742663,25.681757,0.527070
743750,25.665064,0.527905
744837,25.675287,0.527941
745925,25.669672,0.529597
747012,25.633722,0.527223
748104,25.661432,0.527897
749194,25.669214,0.526689
750281,25.660669,0.527839
751368,25.650110,0.525619
752455,25.695490,0.526777
753543,25.606684,0.527670
754628,25.667475,0.526820
755715,25.658350,0.532777
756803,25.648249,0.526711
757895,25.646906,0.531260
758982,25.650202,0.527275
760070,25.654047,0.526681
761157,25.619654,0.527055
762244,25.710321,0.526762
763332,25.641199,0.528623
764419,25.656488,0.527663
765506,25.648554,0.526352
766598,25.650873,0.527062
767683,25.647455,0.527267
768766,25.642633,0.528857
769856,25.644495,0.527267
770943,25.640772,0.527077
772030,25.645166,0.527575
773118,25.660975,0.525311
774205,25.608210,0.530505
775292,25.644281,0.525136
776384,25.613184,0.526403
777471,25.699884,0.526168
778559,25.631983,0.526044
779646,25.643061,0.525722
780733,25.637476,0.525553
781818,25.601068,0.532322
782906,25.637354,0.527538
783993,25.630640,0.525011
785080,25.638453,0.526484
786172,25.627680,0.526337
787259,25.638239,0.526081
788347,25.631403,0.526366
789434,25.616358,0.529385
790519,25.642084,0.525648
791607,25.625391,0.526623
792694,25.634943,0.524498
793781,25.636591,0.526139
794873,25.635492,0.524769
795958,25.657892,0.526007
797045,25.615931,0.523626
798133,25.632624,0.524608
799220,25.621729,0.524125
800307,25.618219,0.529729
801395,25.654596,0.524857
802482,25.600977,0.524198
803569,25.627558,0.524264
804661,25.556726,0.524623
805748,25.624048,0.523685
806836,25.611200,0.524147
807923,25.615381,0.524696
809010,25.650995,0.524894
810097,25.595575,0.522520
811185,25.624262,0.524381
812272,25.623499,0.523853
813359,25.594049,0.525553
814451,25.617579,0.520535
815538,25.593500,0.523480
816625,25.664942,0.522520
817713,25.610102,0.521883
818800,25.617029,0.523245
819887,25.620417,0.523626
820974,25.560938,0.521473
822062,25.619440,0.523927
823153,25.550470,0.522483
824238,25.611963,0.523853
825325,25.620966,0.522073
826413,25.560053,0.521004
827500,25.611841,0.521641
828587,25.601740,0.525678
829674,25.610987,0.519905
830769,25.600428,0.521875
831856,25.608118,0.520637
832948,25.599421,0.520227
834035,25.613398,0.520989
835122,25.609980,0.525289
836209,25.563257,0.517766
837294,25.606012,0.518374
838377,25.649225,0.521832
839465,25.593805,0.519172
840552,25.614283,0.519685
841639,25.608759,0.527106
842731,25.605371,0.521692
843818,25.604914,0.527055
844905,25.572260,0.520916
845992,25.650873,0.519700
847080,25.593592,0.521055
848167,25.604700,0.518161
849254,25.603815,0.529150
850341,25.568415,0.521897
851429,25.641870,0.522227
852520,25.577448,0.520828
853608,25.633173,0.519304
854695,25.589106,0.518806
855782,25.602625,0.516689
856870,25.594690,0.525128
857957,25.584253,0.514037
859044,25.631861,0.517407
860131,25.588221,0.518044
861223,25.632074,0.518198
862311,25.558161,0.517436
863398,25.596125,0.515663
864485,25.588434,0.515985
865570,25.555872,0.517839
866658,25.599543,0.514784
867745,25.582819,0.515238
868832,25.591181,0.519187
869920,25.605463,0.526549
871011,25.592402,0.521546
872101,25.578974,0.518857
873189,25.586664,0.519531
874276,25.624811,0.520586
875363,25.534082,0.517626
876450,25.593714,0.518542
877538,25.584925,0.520542
878625,25.589655,0.519626
879710,25.619776,0.512337
880802,25.554102,0.508256
881889,25.638666,0.513333
882977,25.579523,0.515099
884064,25.595240,0.513399
885151,25.590418,0.515553
886239,25.560175,0.515766
887326,25.639765,0.515077
888413,25.577662,0.516571
889511,25.577448,0.511927
890598,25.585352,0.510886
891686,25.596674,0.513839
892776,25.585138,0.510718
893861,25.615808,0.514777
894948,25.579981,0.514132
896035,25.593805,0.515487
897123,25.590296,0.516095
898210,25.549158,0.513487
899302,25.588434,0.512828
900389,25.573023,0.514462
901476,25.618982,0.513729
902564,25.562037,0.512908
903651,25.596888,0.512506
904738,25.582392,0.514469
905826,25.582056,0.512227
906911,25.638453,0.512110
907994,25.590509,0.516337
909086,25.595026,0.510652
910173,25.587000,0.518747
911260,25.578547,0.509538
912348,25.619867,0.510095
913437,25.548029,0.503722
914525,25.642176,0.505421
915612,25.576227,0.513114
916699,25.588312,0.516396
917791,25.573694,0.518366
918878,25.591852,0.516081
919966,25.579096,0.525788
921051,25.544092,0.518337
922138,25.604914,0.517919
923225,25.578089,0.517722
924313,25.587000,0.516366
925400,25.585260,0.516447
926487,25.554987,0.517106
927579,25.578547,0.516337
928666,25.572474,0.515326
929754,25.623407,0.517341
930841,25.525507,0.516711
931929,25.588007,0.517018
933016,25.571833,0.516220
934106,25.589197,0.517385
935190,25.593500,0.516674
936278,25.547052,0.516117
937370,25.581507,0.516784
938457,25.567652,0.516374
939544,25.617243,0.516454
940632,25.539911,0.520505
941719,25.585138,0.514938
942806,25.579950,0.515348
943894,25.582819,0.517070
944981,25.611536,0.516147
946073,25.591852,0.517832
947161,25.588312,0.517729
948248,25.548365,0.520022
949333,25.592615,0.516264
950420,25.575891,0.518352
951508,25.583033,0.516205
952595,25.617121,0.516652
953682,25.532190,0.521363
954772,25.640650,0.518088
955864,25.567316,0.517341
956951,25.616358,0.518593
958039,25.565668,0.517267
959126,25.593256,0.517538
960213,25.576563,0.511795
961301,25.584925,0.515597
962388,25.617121,0.515040
963473,25.579096,0.517201
964560,25.594263,0.514777
965652,25.578760,0.515187
966739,25.590082,0.513810
967827,25.579645,0.514374
968914,25.579187,0.516630
970001,25.612513,0.515304
971089,25.543970,0.511853
972176,25.601954,0.512652
973263,25.579309,0.511685
974355,25.634180,0.512432
975445,25.553888,0.509809
976530,25.591303,0.507766
977613,25.620325,0.509253
978700,25.554773,0.508908
979787,25.593714,0.512227
980875,25.582727,0.510879
981962,25.591181,0.508806
983049,25.602381,0.510403
984141,25.595484,0.510718
985228,25.588434,0.509399
986316,25.568750,0.508864
987403,25.622400,0.510982
988490,25.566980,0.510088
989577,25.594904,0.512095
990662,25.598871,0.512110
991750,25.558924,0.512037
992837,25.647913,0.511524
993928,25.584040,0.512059
995016,25.628351,0.515597
996110,25.598322,0.509722
997197,25.593164,0.509363
998284,25.590754,0.510176
999372,25.626703,0.513216
1000459,25.544947,0.509744
1001546,25.600428,0.508872
1002638,25.564356,0.508396
1003725,25.638666,0.509077
1004810,25.592737,0.512059
1005897,25.597345,0.508139
1006985,25.598871,0.510212
1008072,25.556971,0.509289
1009159,25.647028,0.510183
1010247,25.591394,0.513780
1011334,25.601862,0.511480
1012426,25.560602,0.509326
1013513,25.601313,0.508117
1014600,25.586908,0.511516
1015687,25.596674,0.508601
1016777,25.601740,0.511077
1017864,25.583490,0.511231
1018949,25.610987,0.509861
1020037,25.596674,0.511084
1021124,25.603937,0.509663
1022216,25.598017,0.510930
1023303,25.608881,0.510418
1024391,25.595575,0.510132
1025478,25.602503,0.509941
1026565,25.637018,0.510601
1027653,25.553003,0.512234
1028740,25.609095,0.510359
1029827,25.599970,0.511575
1030919,25.659235,0.511949
1032006,25.597010,0.511465
1033091,25.605371,0.523714
1034179,25.613153,0.519165
1035266,25.568415,0.519311
1036356,25.626703,0.517949
1037443,25.574915,0.517267
1038531,25.652948,0.518674
1039618,25.600977,0.517275
1040710,25.642725,0.516821
1041797,25.554102,0.517634
1042884,25.617792,0.519546
1043972,25.608118,0.517670
1045059,25.622400,0.518139
1046144,25.646051,0.517480
1047227,25.609095,0.517678
1048315,25.613947,0.516725
1049402,25.619226,0.515582
1050494,25.625269,0.517084
1051581,25.612391,0.515905
1052668,25.614710,0.516755
1053756,25.641626,0.519809
1054843,25.570826,0.515026
1055933,25.647455,0.516220
1057020,25.560053,0.515663
1058107,25.619104,0.514454
1059199,25.584711,0.516059
1060284,25.626490,0.512029
1061372,25.614038,0.519143
1062459,25.620081,0.509678
1063546,25.627253,0.509341
1064634,25.590296,0.514410
1065721,25.676386,0.513963
1066808,25.611841,0.516586
1067896,25.622736,0.516073
1068987,25.558832,0.515172
1070075,25.631189,0.512755
1071162,25.616236,0.511231
1072250,25.619654,0.511993
1073337,25.631647,0.509707
1074422,25.561579,0.510747
1075512,25.668360,0.508242
1076605,25.623285,0.509648
1077692,25.639429,0.509971
1078784,25.631403,0.509883
1079872,25.627344,0.506689
1080959,25.616236,0.513377
1082046,25.662653,0.510762
1083134,25.594812,0.509590
1084221,25.630762,0.509560
1085308,25.618677,0.510440
1086396,25.632746,0.509780
1087488,25.628565,0.510484
1088573,25.622736,0.519158
1089660,25.662958,0.512388
1090747,25.584803,0.512271
1091835,25.637476,0.511560
1092922,25.625696,0.512784
1094009,25.636469,0.520989
1095097,25.646814,0.512300
1096186,25.629328,0.517516
1097278,25.635279,0.511890
1098365,25.632959,0.520132
1099453,25.656824,0.513245
1100540,25.597895,0.514388
1101628,25.645258,0.512930
1102713,25.635798,0.513480
1103800,25.642420,0.512974
1104887,25.671198,0.512755
1105975,25.589746,0.513700
1107067,25.650446,0.513018
1108154,25.607782,0.513963
1109241,25.701532,0.513905
1110329,25.634394,0.513121
1111416,25.647791,0.514784
1112503,25.642084,0.513004
1113591,25.642176,0.513099
1114678,25.684076,0.511443
1115765,25.588861,0.514527
1116853,25.653193,0.517648
1117940,25.643061,0.513121
1119028,25.645166,0.512293
1120115,25.655603,0.514088
1121202,25.615808,0.513040
1122290,25.686487,0.518462
1123377,25.648890,0.513421
1124464,25.655939,0.515106
1125556,25.642725,0.514308
1126644,25.655817,0.515348
1127731,25.657892,0.513451
1128818,25.634180,0.513985
1129903,25.659662,0.513560
1130991,25.646357,0.515180
1132078,25.650660,0.513377
1133166,25.666925,0.514440
1134253,25.628443,0.512623
1135348,25.654047,0.515180
1136435,25.657679,0.513114
1137523,25.683069,0.514908
1138610,25.611963,0.513905
1139697,25.670649,0.517253
1140784,25.654169,0.513604
1141872,25.659876,0.513238
1142959,25.699335,0.513260
1144044,25.656153,0.513912
1145136,25.722528,0.518440
1146223,25.657373,0.514315
1147310,25.668665,0.513568
1148398,25.667017,0.511758
1149485,25.639429,0.513253
1150572,25.706812,0.518601
1151660,25.661310,0.513040
1152747,25.672968,0.513897
1153839,25.669794,0.513004
1154926,25.679346,0.512498
1156020,25.632624,0.513165
1157108,25.681208,0.512278
1158193,25.673944,0.512974
