Timestamp,Temperatur,Power
3681140,25.434381,0.498696
3682216,25.377893,0.498974
3683292,25.430201,0.498322
3684368,25.462214,0.501209
3685444,25.445704,0.506396
3686518,25.405878,0.498886
3687594,25.438227,0.499260
3688675,25.438684,0.499385
3689751,25.449030,0.498755
3690827,25.496241,0.505495
3691903,25.452875,0.498967
3692979,25.421503,0.498249
3694055,25.448481,0.499985
3695137,25.408289,0.500169
3696213,25.449671,0.499692
3697294,25.451563,0.501934
3698370,25.484888,0.508886
3699444,25.458826,0.500234
3700518,25.456171,0.501993
3701594,25.466425,0.500945
3702670,25.510096,0.500901
3703746,25.470484,0.501978
3704822,25.438654,0.502623
3705898,25.461359,0.501641
3706979,25.463434,0.502242
3708055,25.498987,0.507875
3709131,25.477411,0.501216
3710207,25.468622,0.503582
3711283,25.465540,0.502842
3712359,25.479181,0.502674
3713433,25.484339,0.503326
3714509,25.471125,0.504227
3715585,25.477411,0.503143
3716666,25.476740,0.504945
3717742,25.485346,0.503978
3718818,25.539789,0.504088
3719896,25.490839,0.504183
3720972,25.487635,0.503722
3722048,25.479731,0.503619
3723124,25.492914,0.504996
3724200,25.542109,0.503568
3725281,25.534937,0.504300
3726357,25.504267,0.503978
3727431,25.445704,0.505216
3728507,25.494471,0.502645
3729583,25.532740,0.503934
3730659,25.509333,0.503055
3731735,25.484674,0.504059
3732811,25.502619,0.503421
3733887,25.507685,0.510132
3734968,25.512079,0.513546
